customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore
4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,6,1,0.7777777777777778,0.75,0.5,1,1,74.72222222222223,14.935714285714285,0.255863539445629,0.2222222222222222,0,0,0,0,8.28239753612888
0195-IESCP,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,3,1,0.1388888888888889,0.375,0.0,0,1,21.111111111111107,21.3125,0.4798068481123793,0.8611111111111112,1,1,1,0,79.41932494390791
9574-BOSMD,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,No,0,2,0,0.9444444444444444,0.25,1.0,1,0,70.55555555555556,8.466666666666667,0.0286801287679251,0.05555555555555558,0,0,0,0,1.5413130426299881
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,1,2,1,0.5972222222222222,0.25,0.0,0,0,28.40277777777778,18.716666666666665,0.3886450102429031,0.4027777777777778,1,1,0,0,48.8852307091991
0970-ETWGE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,3,1,0.013888888888888888,0.375,0.0,0,1,16.73611111111111,22.3875,0.5175592625109745,0.9861111111111112,1,1,1,1,92.48561115988684
4908-XAXAY,Female,1,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,No,0,4,1,0.6805555555555556,0.5,0.5,1,1,63.81944444444444,17.97,0.3624231782265145,0.3194444444444444,0,0,1,1,41.825236562286605
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.25,394.85,No,0,2,0,0.20833333333333334,0.25,0.0,0,1,19.791666666666668,8.416666666666666,0.026924202516827624,0.7916666666666666,1,1,0,0,51.237196371085744
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,1,4,1,0.2777777777777778,0.5,0.0,0,1,29.72222222222222,18.91,0.3954345917471467,0.7222222222222222,1,1,1,0,75.37596332065165
0887-HJGAR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,22.85,0.533801580333626,0.9861111111111112,1,0,0,1,62.72924592722661
2391-IPLOP,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,No,0,5,1,0.6944444444444444,0.625,0.5,0,1,58.05555555555556,11.608333333333334,0.13901082821188182,0.3055555555555556,0,1,0,0,18.19627353428934
5644-PDMZC,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,1,4,1,0.027777777777777776,0.5,0.0,0,0,15.972222222222221,17.9,0.359964881474978,0.9722222222222222,1,1,1,1,89.84391766656911
3509-GWQGF,Male,1,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,No,0,1,1,0.3333333333333333,0.125,0.0,1,0,25.416666666666664,35.0,0.9604916593503073,0.6666666666666667,1,0,1,1,82.74070822358794
9576-ANLXO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,1,1,0.041666666666666664,0.125,0.0,1,1,20.208333333333332,34.775,0.9525899912203687,0.9583333333333334,1,0,1,1,88.45551653497219
2024-BASKD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,1,2,1,0.013888888888888888,0.25,0.0,0,1,12.986111111111109,24.866666666666664,0.6046239391278899,0.9861111111111112,1,0,1,1,83.79158130914057
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,No,0,1,0,0.4861111111111111,0.125,1.0,0,0,40.763888888888886,10.05,0.08428446005267783,0.5138888888888888,0,0,0,0,11.542044678567946
1140-UKVZG,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,475.25,No,0,2,0,0.2361111111111111,0.25,0.0,0,0,15.76388888888889,8.266666666666667,0.021656423763535312,0.7638888888888888,1,0,0,1,50.60262413423081
4160-AMJTL,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,1,1,0,0.1111111111111111,0.125,0.0,0,0,7.638888888888888,9.825,0.07638279192273924,0.8888888888888888,1,1,0,1,63.923519656618865
5183-SNMJQ,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,No,0,4,1,0.1388888888888889,0.5,0.0,1,1,34.86111111111111,19.02,0.39929762949956105,0.8611111111111112,1,0,0,1,58.21168666471564
8100-PNJMH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,No,0,8,1,0.9444444444444444,1.0,1.0,1,1,98.05555555555556,9.872222222222222,0.0780411667154424,0.05555555555555558,0,0,0,0,2.2817286118427473
7838-LAZFO,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,No,0,6,1,0.625,0.75,0.5,1,0,64.375,11.257142857142856,0.1266775366863163,0.375,0,0,0,0,9.400163050294745
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,1,1,0,0.027777777777777776,0.125,0.5,0,0,14.722222222222223,9.925,0.07989464442493419,0.9722222222222222,0,0,0,0,20.642864110818458
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No,0,1,0,0.5138888888888888,0.125,0.0,1,0,31.73611111111111,10.175,0.08867427568042147,0.48611111111111116,1,0,0,0,36.052336357428544
5650-VDUDS,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,1,0,1,0.05555555555555555,0.0,0.0,0,1,6.944444444444445,24.25,0.5829675153643548,0.9444444444444444,1,0,0,1,62.63340161935421
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,No,0,1,1,0.1388888888888889,0.125,0.0,0,0,8.61111111111111,22.625,0.5258999122036875,0.8611111111111112,1,0,0,1,60.11072090527754
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,10.025,0.08340649692712909,0.9861111111111112,1,0,0,1,55.973319676129165
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,No,0,5,1,0.9027777777777778,0.625,1.0,0,1,75.34722222222223,11.591666666666667,0.13842551946151596,0.09722222222222221,0,0,0,0,4.020827236367184
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,No,0,1,0,0.7916666666666666,0.125,1.0,1,0,61.45833333333333,9.75,0.07374890254609308,0.20833333333333337,0,0,0,0,5.272900204858064
2800-VEQXM,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,No,0,2,1,0.041666666666666664,0.25,0.0,0,1,13.958333333333334,24.916666666666668,0.6063798653789875,0.9583333333333334,1,0,1,1,83.26236464735148
7538-GWHML,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,1,1,1,0.027777777777777776,0.125,0.0,0,0,4.722222222222222,34.825,0.9543459174714664,0.9722222222222222,1,1,1,1,98.75963320651643
5533-RJFTJ,Male,0,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,No,0,1,1,0.6805555555555556,0.125,0.0,1,1,42.56944444444444,15.1,0.26163301141352063,0.3194444444444444,1,0,0,1,45.3133840600917
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,1,1,1,0.05555555555555555,0.125,0.0,0,0,5.694444444444444,22.825,0.5329236172080772,0.9444444444444444,1,0,0,1,61.882743147010046
0214-JHPFW,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No,0,5,1,0.9722222222222222,0.625,1.0,1,0,82.77777777777776,9.633333333333333,0.06965174129353234,0.02777777777777779,0,0,0,0,1.6003316749585412
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,No,0,1,0,0.7361111111111112,0.125,0.5,1,1,54.51388888888889,9.925,0.07989464442493419,0.26388888888888884,0,0,0,0,6.476197444151791
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1336.1,No,0,2,0,0.7361111111111112,0.25,1.0,1,0,63.263888888888886,8.516666666666667,0.030436055019022582,0.26388888888888884,0,0,0,0,5.734318603063116
3276-HDUEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,1,2,1,0.013888888888888888,0.25,0.0,0,1,12.986111111111109,25.016666666666666,0.6098917178811823,0.9861111111111112,1,0,1,1,83.87059799043996
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,No,0,2,0,0.3055555555555556,0.25,0.0,1,1,33.19444444444444,8.283333333333333,0.022241732513901095,0.6944444444444444,1,0,0,1,49.222514876597415
0823-HSCDJ,Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,3,1,0.7222222222222222,0.375,0.0,0,1,41.52777777777777,12.2875,0.16286215978928884,0.2777777777777778,1,1,0,1,52.99848795239489
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,0,7,1,0.9027777777777778,0.875,1.0,0,1,82.84722222222223,13.79375,0.21575943810359963,0.09722222222222221,0,1,0,1,25.18083601599844
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,No,0,2,0,0.6666666666666666,0.25,0.5,1,0,50.83333333333333,8.183333333333334,0.018729880011706203,0.33333333333333337,0,0,0,1,16.94761486684226
0822-GAVAP,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,1,1,0.027777777777777776,0.125,0.0,0,1,9.722222222222223,17.35,0.3406496927129061,0.9722222222222222,1,1,0,1,69.55418983513803
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,0,6,1,0.041666666666666664,0.75,0.0,0,0,23.958333333333332,15.421428571428573,0.2729211087420043,0.9583333333333334,1,0,1,1,78.26048329779672
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No,0,3,1,0.625,0.375,0.0,1,0,43.125,20.35,0.4460052677787534,0.375,1,0,1,0,59.19007901668131
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,2,1,0.013888888888888888,0.25,0.0,0,0,7.986111111111111,26.666666666666668,0.6678372841673984,0.9861111111111112,1,1,1,0,84.7397814847332
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,0,5,1,0.8472222222222222,0.625,1.0,1,1,83.40277777777779,12.299999999999999,0.1633011413520632,0.1527777777777778,0,0,0,0,5.505072675836503
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,0,4,1,0.041666666666666664,0.5,0.0,1,1,31.458333333333332,12.88,0.1836698858647937,0.9583333333333334,1,0,0,1,56.92171495463857
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,0,6,1,0.5555555555555556,0.75,0.5,1,1,66.94444444444444,14.821428571428571,0.2518499937288348,0.4444444444444444,0,0,0,1,22.666638794821413
8040-MNRTF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,0,1,1,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,35.55,0.9798068481123792,0.9861111111111112,1,0,1,1,89.41932494390791
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0,2,1,0.013888888888888888,0.25,0.0,0,1,12.986111111111109,16.633333333333333,0.3154814164471759,0.9861111111111112,1,1,0,1,69.45444346892987
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,No,0,2,0,0.7083333333333334,0.25,0.5,1,1,57.29166666666667,8.200000000000001,0.01931518876207205,0.29166666666666663,0,0,0,1,16.12306116476441
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,2,1,0.027777777777777776,0.25,0.0,0,1,13.472222222222221,16.416666666666668,0.30787240269242033,0.9722222222222222,1,1,0,1,69.06253048483075
0946-FKYTX,Male,0,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,No,0,1,1,0.7222222222222222,0.125,0.5,0,0,39.02777777777777,15.05,0.2598770851624232,0.2777777777777778,0,0,0,1,19.453711832991903
5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,0,3,1,0.7083333333333334,0.375,0.0,1,0,46.04166666666667,20.85,0.4635645302897279,0.29166666666666663,1,0,1,1,67.78680128767924
8262-COGGB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,1,0,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,10.225,0.09043020193151888,0.9861111111111112,1,0,0,1,56.07867525119501
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,0,6,1,0.4305555555555556,0.75,0.5,1,1,62.56944444444444,10.75,0.10886742756804216,0.5694444444444444,0,0,0,0,13.02190030240952
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,No,0,1,0,0.6527777777777778,0.125,0.5,1,0,46.59722222222222,10.275,0.09218612818261636,0.3472222222222222,0,0,0,0,8.32723636718369
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,2,1,0.041666666666666664,0.25,0.0,1,1,23.958333333333332,25.03333333333333,0.6104770266315481,0.9583333333333334,1,0,1,1,83.32382206613987
2682-KEVRP,Female,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,No,0,1,0,0.3055555555555556,0.125,0.5,0,1,29.444444444444446,10.025,0.08340649692712909,0.6944444444444444,0,0,0,1,25.13998634279583
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,No,0,1,0,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,10.325,0.09394205443371377,0.9861111111111112,1,0,0,0,46.13135303872793
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No,0,7,1,1.0,0.875,1.0,1,1,96.25,10.64375,0.10513608428446009,0.0,0,0,0,0,1.5770412642669012
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,2,1,0.041666666666666664,0.25,0.0,0,1,13.958333333333334,16.716666666666665,0.31840796019900497,0.9583333333333334,1,1,0,0,58.942786069651746
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,No,0,3,1,0.6527777777777778,0.375,0.5,1,1,59.09722222222222,21.2375,0.4771729587357332,0.3472222222222222,0,0,1,0,34.10203882548045
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,No,0,5,1,1.0,0.625,1.0,1,1,88.75,11.083333333333334,0.12057360257535854,0.0,0,0,0,0,1.808604038630378
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,No,0,4,1,0.9166666666666666,0.5,1.0,1,1,82.08333333333334,12.66,0.1759438103599649,0.08333333333333337,0,0,0,0,4.305823822066141
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,No,0,3,1,0.4861111111111111,0.375,0.0,0,0,28.26388888888889,20.7875,0.4613696224758561,0.5138888888888888,1,1,1,1,82.19832211491563
1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,No,0,3,1,0.4027777777777778,0.375,0.0,0,1,30.34722222222222,21.225,0.4767339771729588,0.5972222222222222,1,1,1,1,84.09545410203883
6942-LBFDP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,33.6,No,0,1,0,0.027777777777777776,0.125,0.0,0,1,9.722222222222223,10.275,0.09218612818261636,0.9722222222222222,1,0,0,1,55.82723636718369
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,No,0,2,1,0.05555555555555555,0.25,0.0,0,0,9.444444444444445,16.416666666666668,0.30787240269242033,0.9444444444444444,1,0,0,1,58.50697492927519
7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,3,1,0.3472222222222222,0.375,0.0,1,1,38.40277777777777,19.9625,0.43239683933274803,0.6527777777777778,1,0,0,1,54.54150814554677
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,No,0,4,1,0.9027777777777778,0.5,1.0,0,1,71.59722222222223,11.92,0.14995610184372257,0.09722222222222221,0,0,0,1,14.193785972100285
8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,No,0,6,1,0.375,0.75,0.5,1,1,60.62499999999999,14.950000000000001,0.2563652326602283,0.625,0,0,0,1,26.345478489903428
3014-WJKSM,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,2263.4,No,0,2,1,0.4027777777777778,0.25,0.0,1,1,36.59722222222222,25.099999999999998,0.6128182616330113,0.5972222222222222,1,0,1,0,66.13671836893961
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,No,0,6,1,0.4027777777777778,0.75,0.0,1,0,46.59722222222222,11.442857142857141,0.13319954847610682,0.5972222222222222,1,0,0,0,38.94243767158605
1029-QFBEN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,9.775,0.07462686567164181,0.9861111111111112,1,0,0,1,55.84162520729685
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No,0,3,1,0.2777777777777778,0.375,0.0,0,1,25.972222222222218,20.25,0.4424934152765584,0.7222222222222222,1,0,0,0,46.081845673592824
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,1519.0,No,0,2,0,0.8055555555555556,0.25,1.0,1,1,70.69444444444444,8.233333333333333,0.020485806262803618,0.19444444444444442,0,0,0,1,14.196175982830944
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,No,0,4,1,0.19444444444444445,0.5,0.0,0,1,26.805555555555554,17.2,0.3353819139596137,0.8055555555555556,1,0,0,0,46.14183982050532
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No,0,2,0,1.0,0.25,1.0,0,0,62.5,8.466666666666667,0.0286801287679251,0.0,0,0,0,0,0.4302019315188765
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,No,0,4,1,0.6388888888888888,0.5,0.0,1,1,52.361111111111114,17.830000000000002,0.3575065847234417,0.36111111111111116,1,0,0,1,47.58482099307385
0114-IGABW,Female,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,No,0,5,1,0.9861111111111112,0.625,1.0,1,0,83.26388888888889,9.708333333333334,0.07228563067017856,0.01388888888888884,0,0,0,0,1.3620622378304552
9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,No,0,3,1,0.4444444444444444,0.375,0.0,1,1,41.80555555555554,21.4125,0.48331870061457427,0.5555555555555556,1,0,1,1,73.36089162032972
