customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore,Cohort,CohortName,PC1,PC2,PredictedChurnProbability
7302-ZHMHP,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,19.15,No,0,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,9.575,0.0676031606672519,0.9861111111111112,1,0,0,1,55.73626963223101,3,Disengaged Low-Spenders,-2.6055003841293236,-1.153878679657244,0.47742239554029936
9571-EDEBV,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,No,0,5,1,0.9861111111111112,0.625,0.5,1,1,78.26388888888889,16.441666666666666,0.308750365817969,0.0138888888888888,0,0,1,0,24.909033265047317,4,High-Value Champions,2.3488351228732705,0.8001415689144493,0.2880329578344906
3520-FJGCV,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,No,0,8,1,1.0,1.0,1.0,1,1,100.0,12.511111111111113,0.1707150521900302,0.0,0,0,0,0,2.560725782850453,4,High-Value Champions,4.246322418064835,1.1757159512275857,0.06359881145852307
6563-VRERX,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,690.25,No,0,1,0,0.4583333333333333,0.125,0.5,0,0,29.791666666666668,10.3,0.093064091308165,0.5416666666666667,0,0,0,0,12.229294702955812,1,Contract-Locked Loyalists,-0.3260778950781618,-2.1350739124679454,0.05412692952923912
0259-GBZSH,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,3,1,0.0277777777777777,0.375,0.0,0,1,17.22222222222222,21.4125,0.4833187006145742,0.9722222222222222,1,1,1,1,91.69422495366304,0,At-Risk Newcomers,-2.1115961322563273,1.368720465655048,0.8847291007490653
6122-EFVKN,Male,0,No,Yes,24,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,No,0,2,1,0.3333333333333333,0.25,1.0,0,0,39.16666666666666,11.916666666666666,0.1498390400936494,0.6666666666666667,0,0,0,0,15.580918934738078,1,Contract-Locked Loyalists,0.4072209352387768,-1.871359052356263,0.07628922940991259
2805-EDJPQ,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,No,0,6,1,0.7777777777777778,0.75,0.5,1,1,74.72222222222223,14.25,0.2317822651448639,0.2222222222222222,0,0,0,0,7.9211784216174035,4,High-Value Champions,2.426836885320821,0.8709997697313964,0.29611085918689156
6862-CQUMB,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,No,0,4,1,0.5138888888888888,0.5,0.0,1,1,47.9861111111111,19.22,0.4063213345039508,0.4861111111111111,1,0,1,1,70.81704223978149,2,Wavering High-Spenders,-0.28084406287797536,1.543580274169559,0.665896702008017
7156-MXBJE,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),85.1,3662.25,No,0,7,1,0.5972222222222222,0.875,0.5,1,0,67.15277777777777,10.6375,0.1049165935030728,0.4027777777777778,0,0,0,1,19.62930445810165,4,High-Value Champions,1.9406452193720947,0.9438822467927539,0.21286407011010416
6158-HDPXZ,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35,No,0,0,1,0.0138888888888888,0.0,0.0,0,0,0.486111111111111,25.35,0.6215978928884988,0.9861111111111112,1,0,0,1,64.0461906155497,3,Disengaged Low-Spenders,-2.9421576359685795,-1.1464973909432314,0.6845677239604171
9601-BRXPO,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,6,1,0.3472222222222222,0.75,0.0,1,1,49.65277777777777,14.992857142857144,0.2578703123040261,0.6527777777777778,1,0,0,0,41.92361024011594,2,Wavering High-Spenders,0.3579584492253213,1.8805286883011827,0.5297394865324208
2863-IMQDR,Female,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,No,0,8,1,0.8472222222222222,1.0,1.0,0,0,79.65277777777777,9.961111111111112,0.0811628133840601,0.1527777777777778,0,1,0,1,24.272997756316457,4,High-Value Champions,3.1699735384467562,0.9254218386337603,0.17068350475320776
5686-CMAWK,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,No,0,4,1,0.2361111111111111,0.5,0.5,0,0,33.26388888888889,17.35,0.3406496927129061,0.7638888888888888,0,1,0,1,40.387523168471375,2,Wavering High-Spenders,-0.05661363283494007,0.5427678813902442,0.25030390691266696
5651-CRHKQ,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.2,3339.05,No,0,4,1,0.5694444444444444,0.5,0.5,1,1,59.93055555555556,17.240000000000002,0.3367866549604917,0.4305555555555556,0,0,0,0,13.662910935518488,2,Wavering High-Spenders,1.327040006799912,0.15957323747482224,0.19990608867512874
6905-NIQIN,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes,1,2,1,0.0138888888888888,0.25,0.0,0,0,7.986111111111111,16.883333333333333,0.3242610477026632,0.9861111111111112,1,0,0,1,59.586137937762174,3,Disengaged Low-Spenders,-2.2225700673727498,-0.12179235251457099,0.676344715705396
8204-YJCLA,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.8,4732.35,No,0,6,1,1.0,0.75,1.0,1,1,92.5,9.257142857142856,0.0564404866424181,0.0,0,0,0,0,0.8466072996362721,4,High-Value Champions,3.4829811802277715,-0.4550880050192691,0.05480126825169442
5167-ZFFMM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,4,1,0.0138888888888888,0.5,0.0,1,1,30.486111111111107,18.17,0.3694468832309042,0.9861111111111112,1,0,1,1,80.26392547068578,0,At-Risk Newcomers,-1.4900918828103922,1.59931480677889,0.900439883696897
6583-SZVGP,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,No,0,6,1,0.6666666666666666,0.75,1.0,1,1,80.83333333333333,15.44285714285714,0.2736736485639031,0.3333333333333333,0,0,1,1,40.77177139512522,4,High-Value Champions,2.458118862329884,1.116682566658086,0.3643164411987218
4895-TMWIR,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,1,0,0.1527777777777778,0.125,0.0,0,0,9.097222222222223,9.975,0.0816505706760316,0.8472222222222222,1,0,0,0,43.16920300458492,3,Disengaged Low-Spenders,-2.1254163220848064,-1.315753194941902,0.3445787261112026
0533-BNWKF,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,4,1,0.7638888888888888,0.5,0.0,0,1,46.73611111111111,17.09,0.3315188762071993,0.2361111111111111,1,1,1,0,64.69500536533022,2,Wavering High-Spenders,0.0661545650280698,1.1759445179369263,0.6948745130856706
1708-PBBOA,Female,0,No,No,42,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,54.75,2348.45,No,0,5,1,0.5833333333333334,0.625,0.5,0,1,54.16666666666667,9.125,0.0517998244073749,0.4166666666666666,0,1,0,1,29.110330699443956,2,Wavering High-Spenders,0.9877883025515077,-0.13680532505037646,0.2502340653873937
8782-LKFPK,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063.0,No,0,4,1,0.6111111111111112,0.5,0.0,0,1,41.38888888888889,18.08,0.3662862159789289,0.3888888888888888,1,0,1,1,68.27207101746171,2,Wavering High-Spenders,-0.2740829480726043,1.3549264339738223,0.6617436306715231
5522-JBWMO,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,0,1,1,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,22.0,0.5039508340649693,0.9861111111111112,1,1,0,0,62.28148473319676,3,Disengaged Low-Spenders,-2.5530969443579994,-0.48808473577435185,0.6886515880763547
3597-MVHJT,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,No,0,4,1,0.375,0.5,0.0,1,1,43.125,19.12,0.4028094820017558,0.625,1,0,1,1,73.54214223002633,2,Wavering High-Spenders,-0.6124686625739113,1.5827422805132167,0.6747707521382413
9774-NRNAU,Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,No,0,7,1,0.375,0.875,0.0,1,1,54.37500000000001,10.6,0.1035996488147497,0.625,1,0,0,0,39.05399473222125,2,Wavering High-Spenders,0.5869875352006968,1.6165327820797875,0.4268092314449359
0224-RLWWD,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,No,0,1,1,0.0277777777777777,0.125,0.0,0,1,9.722222222222223,22.15,0.5092186128182616,0.9722222222222222,1,1,0,1,72.08272363671836,3,Disengaged Low-Spenders,-2.569343430147115,-0.34753385636285616,0.7943087127103781
9967-ATRFS,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,No,0,1,0,0.2638888888888889,0.125,0.0,0,0,12.986111111111107,9.95,0.0807726075504828,0.7361111111111112,1,0,0,1,50.93381133547948,3,Disengaged Low-Spenders,-2.0110117104557954,-1.2265146952066843,0.268481968394979
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,No,0,4,1,0.5833333333333334,0.5,0.0,0,1,40.41666666666666,19.01,0.3989464442493415,0.4166666666666666,1,1,1,0,69.31752999707345,2,Wavering High-Spenders,-0.3192059868875982,1.480130220338852,0.7174209813467831
2977-CEBSX,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,No,0,8,1,0.9166666666666666,1.0,1.0,1,1,97.08333333333331,10.005555555555556,0.0827236367183689,0.0833333333333333,0,0,0,1,12.907521217442202,4,High-Value Champions,3.783296067158179,0.7951283532209985,0.10533176313303122
0177-PXBAT,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,No,0,7,1,0.4583333333333333,0.875,0.0,1,1,57.29166666666667,13.7375,0.213784021071115,0.5416666666666667,1,0,0,0,39.040093649400056,2,Wavering High-Spenders,0.9114345737710594,2.192768516433476,0.49774756809598897
6599-CEBNN,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,1,2,1,0.4722222222222222,0.25,0.0,1,1,39.02777777777778,24.65,0.5970149253731344,0.5277777777777778,1,0,1,1,74.51077943615257,0,At-Risk Newcomers,-1.0564088395899378,0.58671025970414,0.6248138947365267
2519-ERQOJ,Male,1,No,No,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,No,0,4,1,0.4583333333333333,0.5,0.0,0,1,36.04166666666666,10.92,0.1148375768217735,0.5416666666666667,1,1,0,1,57.555896985659935,2,Wavering High-Spenders,-0.6472060764065132,0.39519377814576256,0.5243483823301193
5876-QMYLD,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No,0,1,0,0.3194444444444444,0.125,0.5,0,0,24.930555555555557,10.025,0.083406496927129,0.6805555555555556,0,0,0,0,14.862208565018047,1,Contract-Locked Loyalists,-0.6566305524967243,-2.098292905540342,0.0489782836400664
2277-AXSDC,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No,0,1,0,0.4444444444444444,0.125,0.5,1,0,39.30555555555555,9.875,0.0781387181738367,0.5555555555555556,0,0,0,1,22.28319188371866,1,Contract-Locked Loyalists,-0.3114422524169326,-2.009157867121322,0.06233674636603278
9442-JTWDL,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,No,0,1,0,0.1527777777777778,0.125,0.5,1,0,29.097222222222225,10.025,0.083406496927129,0.8472222222222222,0,0,0,1,28.195541898351383,3,Disengaged Low-Spenders,-1.0025345430616168,-1.8929346464023442,0.08470720877566869
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,5,1,0.9583333333333334,0.625,0.0,1,1,67.29166666666667,16.575,0.3134328358208955,0.0416666666666666,1,0,1,0,50.53482587064676,2,Wavering High-Spenders,1.2134332105096113,1.5534263209220354,0.5802240214123697
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No,0,3,1,0.9444444444444444,0.375,0.5,1,0,64.30555555555554,13.975,0.2221246707638279,0.0555555555555555,0,0,0,0,4.442981172568531,1,Contract-Locked Loyalists,1.7097876047657299,-0.9614255388915608,0.10710996758751608
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,No,0,1,0,0.2777777777777778,0.125,1.0,0,1,38.47222222222222,9.85,0.0772607550482879,0.7222222222222222,0,0,0,1,25.60335577016877,1,Contract-Locked Loyalists,-0.10521189543104331,-2.3484700075620895,0.04729471476633671
7606-BPHHN,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,No,0,1,0,1.0,0.125,1.0,1,1,73.75,9.9,0.0790166812993854,0.0,0,0,0,1,11.18525021949078,1,Contract-Locked Loyalists,1.806213265587259,-2.6019322232123847,0.028896394714911438
4742-DRORA,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812.0,No,0,5,1,0.8333333333333334,0.625,0.5,1,1,72.91666666666667,15.9,0.2897278314310799,0.1666666666666666,0,0,0,0,7.679250804799532,4,High-Value Champions,2.2691545504111628,0.5136722397784843,0.24353060974086702
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No,0,4,1,0.4444444444444444,0.5,0.0,0,1,35.55555555555555,18.79,0.3912203687445127,0.5555555555555556,1,0,1,0,61.97941664227881,2,Wavering High-Spenders,-0.5045045118933222,1.3726747309473195,0.6496446861745706
4800-VHZKI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,1,0,0.0138888888888888,0.125,0.0,0,1,9.23611111111111,9.95,0.0807726075504828,0.9861111111111112,1,0,0,1,55.93381133547947,3,Disengaged Low-Spenders,-2.504732989499464,-1.1279111171378031,0.6759393966094144
7989-CHGTL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,1,0,0.0138888888888888,0.125,0.0,0,1,9.23611111111111,9.8,0.0755048287971905,0.9861111111111112,1,0,0,1,55.85479465418008,3,Disengaged Low-Spenders,-2.505365626599319,-1.1359488709874959,0.6291004518793337
0334-GDDSO,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,3,1,0.0416666666666666,0.375,0.0,0,1,17.708333333333332,20.3375,0.4455662862159789,0.9583333333333334,1,1,1,1,90.85016095990636,0,At-Risk Newcomers,-2.096162551271151,1.2558241502943936,0.8775343706119658
4163-NCJAK,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,No,0,2,0,0.6388888888888888,0.25,0.5,1,1,54.86111111111111,8.15,0.0175592625109745,0.3611111111111111,0,0,0,0,7.485611159886842,1,Contract-Locked Loyalists,0.6900375519461054,-1.8628374394780955,0.09483846762064885
5233-AOZUF,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,No,0,2,1,0.4027777777777778,0.25,0.0,0,1,26.59722222222222,24.98333333333333,0.6087211003804507,0.5972222222222222,1,1,1,0,76.0752609501512,0,At-Risk Newcomers,-1.4160598623919274,0.6263577792671201,0.7123158681970384
5973-EJGDP,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,No,0,5,1,0.7083333333333334,0.625,0.0,0,1,48.54166666666666,14.558333333333332,0.2426104770266315,0.2916666666666666,1,1,0,1,54.4724904887328,2,Wavering High-Spenders,0.3649796745586834,1.338222343747042,0.5331745773598235
1996-DBMUS,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,No,0,1,1,0.6666666666666666,0.125,0.0,1,1,42.083333333333336,35.325,0.9719051799824407,0.3333333333333333,1,0,1,0,66.24524436640327,2,Wavering High-Spenders,-0.8001982165327954,0.13321752322619884,0.5803148034519366
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No,0,2,1,0.2222222222222222,0.25,0.0,1,0,25.27777777777778,24.416666666666668,0.588820602868013,0.7777777777777778,1,0,1,0,69.38786459857576,0,At-Risk Newcomers,-1.6018894099796497,0.5238310438149748,0.6054433895237381
4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,No,0,6,1,0.9722222222222222,0.75,1.0,1,1,91.52777777777776,14.1,0.2265144863915715,0.0277777777777777,0,0,0,0,3.9532728514291287,4,High-Value Champions,3.583622138481327,0.3794278174276536,0.13446872671092813
5249-QYHEX,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,No,0,2,0,0.5555555555555556,0.25,1.0,0,1,51.94444444444445,8.266666666666667,0.0216564237635353,0.4444444444444444,0,0,0,0,9.21373524534192,1,Contract-Locked Loyalists,0.996019187523883,-2.2286208647624326,0.06833960385399598
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,3,1,0.3055555555555556,0.375,0.0,0,0,21.944444444444443,20.825,0.4626865671641791,0.6944444444444444,1,1,1,0,75.82918739635157,0,At-Risk Newcomers,-1.4125591509315791,1.0691381820179193,0.6931686828698844
5564-NEMQO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,2,1,0.0138888888888888,0.25,0.0,1,1,22.986111111111114,25.1,0.6128182616330113,0.9861111111111112,1,0,1,1,83.91449614671738,0,At-Risk Newcomers,-2.1387922149766987,0.791323825017832,0.8809950622633493
2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.3,132.25,No,0,2,0,0.0694444444444444,0.25,0.0,0,1,14.930555555555555,8.1,0.015803336259877,0.9305555555555556,1,0,0,0,43.84816115500927,3,Disengaged Low-Spenders,-1.9326606771510006,-0.9438111699583651,0.3367001379867358
5605-IYGFG,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,No,0,1,1,0.0972222222222222,0.125,0.0,1,1,22.15277777777778,34.925,0.957857769973661,0.9027777777777778,1,0,1,1,87.42342210516047,0,At-Risk Newcomers,-2.3014000290573473,0.4547943943655151,0.762726995723021
7663-ZTEGJ,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,No,0,6,1,0.4027777777777778,0.75,0.5,1,0,56.59722222222222,14.364285714285714,0.2357958108616581,0.5972222222222222,0,0,0,0,15.481381607369316,2,Wavering High-Spenders,1.4422201263096455,1.0236726332683743,0.30434100940221137
3935-TBRZZ,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.7,1110.5,No,0,2,0,0.6111111111111112,0.25,0.5,0,0,38.88888888888889,8.566666666666666,0.03219198127012,0.3888888888888888,0,0,0,0,8.260657496829579,1,Contract-Locked Loyalists,0.3308728221660933,-1.8381093067907586,0.10292427949613386
8111-BKVDS,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No,0,3,1,0.1388888888888889,0.375,0.0,1,0,26.111111111111107,10.175,0.0886742756804214,0.8611111111111112,1,0,0,1,53.55233635742855,3,Disengaged Low-Spenders,-1.4848790959228224,-0.18830197721068548,0.4257057392713926
2055-SIFSS,Female,1,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,No,0,2,1,0.7638888888888888,0.25,0.0,1,0,44.23611111111111,17.216666666666665,0.3359672227099795,0.2361111111111111,1,0,0,0,34.76173056287191,2,Wavering High-Spenders,-0.09305602147168976,-0.49439340294959333,0.38525726983167025
2806-MLNTI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,No,0,6,1,0.7222222222222222,0.75,0.5,1,1,72.77777777777777,15.014285714285714,0.258622852125925,0.2777777777777778,0,0,1,0,29.43489833744443,4,High-Value Champions,2.023350971845667,1.285264623791405,0.4398132914546714
